transaction_id,transaction_date,region,product,quantity,unit_price,revenue,cost
2204,2024-05-31,North America,Laptop,5,226.5,1132.5,842.52
2205,2024-06-18,Europe,Webcam,8,459.43,3675.44,2723.12
2206,2024-12-21,Latin America,Laptop,1,301.3,301.3,233.1
2207,2024-04-20,Europe,Webcam,3,126.63,379.89,212.36
2208,2025-02-06,Europe,Keyboard,1,69.77,69.77,43.56
2209,2024-03-16,Asia Pacific,Mouse,6,221.75,1330.5,877.28
2210,2024-04-07,North America,Laptop,7,218.92,1532.44,1111.56
2211,2025-05-07,Asia Pacific,Webcam,8,466.26,3730.08,2311.61
2212,2024-09-24,Latin America,Monitor,4,139.43,557.72,400.24
2213,2024-08-12,Asia Pacific,Headphones,6,479.33,2875.98,2156.85
2214,2024-11-10,Latin America,Keyboard,4,106.68,426.72,289.09
2215,2024-05-12,Latin America,Webcam,5,421.97,2109.85,1446.53
2216,2025-04-12,North America,Webcam,3,158.13,474.39,258.05
2217,2024-03-20,North America,Monitor,8,178.44,1427.52,908.99
2218,2025-04-05,Asia Pacific,Laptop,6,296.04,1776.24,963.4
2219,2024-10-08,Asia Pacific,Keyboard,1,490.53,490.53,310.77
2220,2024-07-06,Asia Pacific,Mouse,1,287.54,287.54,156.43
2221,2024-12-08,Asia Pacific,Monitor,1,170.51,170.51,131.79
2222,2024-10-07,North America,Webcam,7,22.42,156.94,120.41
2223,2025-03-26,Asia Pacific,Webcam,6,116.98,701.88,504.08
2224,2024-05-25,Latin America,Monitor,4,193.78,775.12,512.41
2225,2024-09-09,Latin America,Headphones,5,362.92,1814.6,1448.71
2226,2025-04-08,North America,Mouse,6,96.62,579.72,416.76
2227,2025-04-29,North America,Keyboard,4,141.66,566.64,385.79
2228,2025-04-10,Europe,Laptop,5,445.75,2228.75,1508.63
2229,2024-05-14,Europe,Keyboard,5,155.59,777.95,500.46
2230,2024-12-14,Asia Pacific,Webcam,9,155.99,1403.91,709.53
2231,2024-03-21,Asia Pacific,Laptop,4,138.54,554.16,304.01
2232,2025-02-20,Latin America,Monitor,6,269.88,1619.28,956.76
2233,2024-01-11,Europe,Headphones,8,194.75,1558.0,907.42
2234,2024-04-03,Asia Pacific,Monitor,8,462.09,3696.72,1987.22
2235,2025-02-08,Asia Pacific,Monitor,2,154.78,309.56,227.66
2236,2024-01-29,Europe,Keyboard,8,398.26,3186.08,2470.54
2237,2024-08-10,Europe,Webcam,6,215.72,1294.32,712.72
2238,2025-03-27,Asia Pacific,Monitor,10,305.9,3059.0,1680.55
2239,2024-05-07,Asia Pacific,Webcam,6,465.0,2790.0,1667.7
2240,2025-04-23,North America,Monitor,2,368.66,737.32,368.77
2241,2024-02-21,Asia Pacific,Laptop,5,68.38,341.9,188.72
2242,2025-04-01,Europe,Mouse,7,178.7,1250.9,856.65
2243,2024-01-01,Europe,Headphones,7,176.41,1234.87,635.84
2244,2024-08-21,Latin America,Headphones,4,362.38,1449.52,1127.76
2245,2024-07-04,Asia Pacific,Mouse,9,440.2,3961.8,2559.17
2246,2024-04-07,Latin America,Webcam,7,441.41,3089.87,1886.58
2247,2024-08-04,Latin America,Keyboard,6,178.48,1070.88,807.2
2248,2024-10-03,Asia Pacific,Headphones,6,75.38,452.28,318.5
2249,2024-09-17,Asia Pacific,Keyboard,10,476.04,4760.4,3066.51
2250,2024-07-06,Europe,Keyboard,8,89.42,715.36,373.42
2251,2024-05-22,North America,Headphones,5,309.43,1547.15,1000.39
2252,2025-02-21,Europe,Laptop,6,190.12,1140.72,766.92
2253,2025-02-10,Latin America,Mouse,3,42.93,128.79,75.31
2254,2025-04-26,Europe,Laptop,1,21.03,21.03,12.25
2255,2024-07-22,Latin America,Keyboard,10,144.17,1441.7,939.87
2256,2024-01-18,Asia Pacific,Webcam,3,299.9,899.7,512.67
2257,2024-04-03,Asia Pacific,Laptop,6,391.5,2349.0,1490.54
2258,2025-02-10,Latin America,Webcam,8,324.42,2595.36,1369.0
2259,2024-02-05,Asia Pacific,Mouse,6,197.73,1186.38,778.57
2260,2025-03-04,Latin America,Monitor,10,127.05,1270.5,1000.96
2261,2024-04-19,Europe,Monitor,9,254.01,2286.09,1299.89
2262,2025-01-29,Europe,Keyboard,6,446.65,2679.9,1926.32
2263,2025-05-05,Asia Pacific,Monitor,7,337.49,2362.43,1200.86
2264,2025-03-27,North America,Mouse,5,258.46,1292.3,979.22
2265,2024-09-12,Asia Pacific,Headphones,3,249.7,749.1,560.9
2266,2025-01-27,Europe,Mouse,4,74.86,299.44,199.12
2267,2024-08-07,Latin America,Keyboard,10,138.97,1389.7,1058.22
2268,2024-06-10,Latin America,Laptop,6,291.45,1748.7,1137.68
2269,2025-04-24,Asia Pacific,Monitor,6,95.27,571.62,299.47
2270,2025-04-05,Latin America,Headphones,7,431.22,3018.54,1935.14
2271,2024-06-11,Europe,Webcam,5,373.45,1867.25,1235.51
2272,2024-09-19,Europe,Laptop,5,412.73,2063.65,1373.54
2273,2024-09-13,Europe,Monitor,4,54.07,216.28,115.53
2274,2024-02-22,Latin America,Mouse,2,242.47,484.94,359.16
2275,2024-09-29,Europe,Laptop,7,121.77,852.39,483.93
2276,2024-09-17,Latin America,Webcam,5,35.11,175.55,132.28
2277,2024-07-29,Asia Pacific,Headphones,3,76.99,230.97,147.84
2278,2024-05-25,Asia Pacific,Monitor,8,417.13,3337.04,2519.23
2279,2024-11-26,Asia Pacific,Laptop,8,425.5,3404.0,2374.26
2280,2024-01-26,Asia Pacific,Monitor,8,397.52,3180.16,2381.88
2281,2025-05-12,North America,Laptop,2,405.77,811.54,445.06
2282,2024-03-09,North America,Monitor,2,111.71,223.42,150.72
2283,2025-02-20,Asia Pacific,Monitor,8,441.4,3531.2,2116.53
2284,2024-08-10,North America,Headphones,6,349.08,2094.48,1452.98
2285,2024-03-13,North America,Headphones,4,315.79,1263.16,642.37
2286,2024-09-22,Asia Pacific,Headphones,10,158.72,1587.2,1064.16
2287,2024-07-04,North America,Mouse,10,279.38,2793.8,2098.87
2288,2024-07-17,Latin America,Monitor,1,298.91,298.91,217.8
2289,2024-01-11,Europe,Headphones,7,204.34,1430.38,1128.0
2290,2024-02-08,Latin America,Headphones,2,286.8,573.6,386.15
2291,2024-03-06,North America,Monitor,10,259.37,2593.7,1891.49
2292,2024-08-06,North America,Mouse,9,48.54,436.86,293.2
2293,2025-02-18,Europe,Headphones,3,77.18,231.54,129.76
2294,2024-02-28,North America,Headphones,4,216.88,867.52,686.57
2295,2025-04-02,Latin America,Keyboard,8,61.9,495.2,366.78
2296,2024-09-20,North America,Keyboard,4,64.32,257.28,167.73
2297,2024-05-19,Europe,Laptop,10,288.97,2889.7,1841.36
2298,2024-09-08,Latin America,Webcam,7,145.85,1020.95,653.56
2299,2024-05-22,Latin America,Webcam,1,376.56,376.56,281.07
2300,2024-05-07,Europe,Keyboard,4,168.6,674.4,471.16
2301,2025-05-01,Latin America,Laptop,1,144.75,144.75,101.71
2302,2024-09-24,Europe,Monitor,5,252.85,1264.25,762.34
2303,2024-03-31,Asia Pacific,Mouse,7,222.76,1559.32,1184.92
2304,2024-04-16,North America,Mouse,6,295.65,1773.9,1417.95
2305,2025-03-28,North America,Keyboard,5,159.53,797.65,466.12
2306,2024-12-11,North America,Webcam,3,327.67,983.01,724.67
2307,2024-12-19,Europe,Keyboard,7,136.06,952.42,667.9
2308,2024-10-31,North America,Webcam,1,271.02,271.02,182.16
2309,2025-04-25,Europe,Keyboard,2,483.43,966.86,691.81
2310,2025-05-14,Asia Pacific,Laptop,5,460.67,2303.35,1373.99
2311,2024-12-02,North America,Laptop,9,411.23,3701.07,2874.73
2312,2025-02-02,North America,Headphones,8,218.11,1744.88,977.46
2313,2024-06-06,North America,Webcam,6,132.0,792.0,496.74
2314,2024-05-24,Europe,Monitor,8,446.83,3574.64,2302.32
2315,2024-03-07,Europe,Laptop,5,419.1,2095.5,1088.8
2316,2024-01-23,Asia Pacific,Keyboard,5,330.89,1654.45,1122.82
2317,2024-12-28,Latin America,Keyboard,6,156.26,937.56,486.21
2318,2025-03-28,Europe,Keyboard,6,145.26,871.56,561.01
2319,2024-01-06,Europe,Laptop,7,256.76,1797.32,1076.81
2320,2024-05-02,North America,Webcam,10,60.09,600.9,323.19
2321,2024-04-22,Europe,Monitor,2,149.76,299.52,221.81
2322,2024-09-18,Asia Pacific,Headphones,10,393.46,3934.6,2362.99
2323,2024-02-09,Europe,Webcam,1,29.41,29.41,16.24
2324,2024-07-05,Asia Pacific,Headphones,2,293.06,586.12,294.78
2325,2024-12-10,Asia Pacific,Mouse,10,88.3,883.0,552.52
2326,2024-06-23,Asia Pacific,Mouse,9,476.7,4290.3,3377.17
2327,2025-04-01,North America,Webcam,5,203.28,1016.4,750.34
2328,2024-05-24,Asia Pacific,Mouse,6,397.5,2385.0,1642.62
2329,2024-12-10,Latin America,Keyboard,1,142.45,142.45,103.18
2330,2025-03-04,North America,Mouse,1,222.49,222.49,115.19
2331,2024-07-24,Asia Pacific,Headphones,3,347.06,1041.18,642.33
2332,2024-08-12,Europe,Laptop,3,143.52,430.56,227.53
2333,2024-10-23,Asia Pacific,Mouse,1,43.69,43.69,23.02
2334,2024-02-04,Latin America,Webcam,2,450.9,901.8,502.7
2335,2025-01-01,North America,Keyboard,1,396.9,396.9,273.0
2336,2025-02-09,North America,Webcam,4,409.32,1637.28,885.89
2337,2025-04-05,Europe,Webcam,8,59.11,472.88,350.4
2338,2024-06-08,North America,Mouse,10,239.6,2396.0,1712.93
2339,2024-11-16,Asia Pacific,Keyboard,7,241.23,1688.61,1119.0
2340,2025-01-01,Asia Pacific,Mouse,4,130.1,520.4,346.39
2341,2024-12-28,Europe,Laptop,10,172.18,1721.8,1329.42
2342,2024-08-26,Latin America,Laptop,2,423.64,847.28,631.03
2343,2024-06-05,Europe,Laptop,6,269.03,1614.18,1051.48
2344,2024-03-24,North America,Webcam,6,122.43,734.58,391.33
2345,2025-02-01,Latin America,Webcam,10,191.72,1917.2,1112.93
2346,2025-01-31,Asia Pacific,Laptop,6,363.83,2182.98,1491.67
2347,2024-09-07,Asia Pacific,Laptop,9,112.12,1009.08,731.71
2348,2024-02-04,Europe,Monitor,8,281.16,2249.28,1401.04
2349,2024-05-10,North America,Headphones,7,229.49,1606.43,1087.92
2350,2024-08-08,North America,Monitor,5,131.58,657.9,446.82
2351,2024-11-07,North America,Mouse,3,189.98,569.94,332.98
2352,2024-12-29,Europe,Keyboard,9,169.88,1528.92,856.46
2353,2024-12-04,Europe,Headphones,2,440.67,881.34,490.25
2354,2024-11-27,Asia Pacific,Laptop,6,484.71,2908.26,1852.59
2355,2025-01-20,Latin America,Webcam,10,248.68,2486.8,1508.14
2356,2024-05-27,Europe,Webcam,7,279.4,1955.8,1006.73
2357,2025-04-29,Latin America,Headphones,7,438.46,3069.22,2390.1
2358,2025-05-08,North America,Monitor,3,280.36,841.08,478.81
2359,2024-02-03,Asia Pacific,Keyboard,3,467.31,1401.93,998.94
2360,2024-12-16,Europe,Monitor,4,245.99,983.96,666.39
2361,2024-08-29,Latin America,Webcam,7,75.56,528.92,384.32
2362,2024-06-22,Latin America,Laptop,10,419.74,4197.4,2997.7
2363,2025-04-13,Latin America,Webcam,8,184.58,1476.64,1134.37
2364,2024-06-02,North America,Webcam,6,329.7,1978.2,1489.39
2365,2025-03-09,North America,Monitor,7,65.24,456.68,352.16
2366,2024-10-10,Latin America,Mouse,2,311.95,623.9,339.52
2367,2025-02-01,Europe,Webcam,10,433.9,4339.0,2352.2
2368,2025-02-21,Europe,Laptop,8,247.3,1978.4,1024.33
2369,2024-10-04,Europe,Monitor,5,48.86,244.3,159.04
2370,2024-08-06,Asia Pacific,Laptop,6,374.58,2247.48,1702.32
2371,2025-03-26,Latin America,Headphones,10,26.83,268.3,199.9
2372,2024-04-04,Latin America,Webcam,4,460.23,1840.92,972.59
2373,2024-08-29,Europe,Webcam,5,294.74,1473.7,1135.58
2374,2024-11-26,Europe,Headphones,8,379.26,3034.08,1956.74
2375,2024-12-31,Asia Pacific,Laptop,2,35.85,71.7,39.31
2376,2024-11-30,North America,Headphones,6,349.59,2097.54,1514.45
2377,2025-05-14,Asia Pacific,Monitor,10,484.43,4844.3,3040.11
2378,2024-08-19,Latin America,Headphones,7,77.14,539.98,311.02
2379,2024-12-23,Latin America,Monitor,8,191.53,1532.24,847.17
2380,2024-10-10,Europe,Keyboard,6,401.1,2406.6,1644.26
2381,2024-06-07,Europe,Mouse,10,434.0,4340.0,2567.79
2382,2024-04-02,North America,Headphones,4,110.77,443.08,251.81
2383,2025-01-12,Latin America,Webcam,5,233.41,1167.05,720.67
2384,2024-01-10,North America,Laptop,8,112.78,902.24,690.46
2385,2025-03-20,Latin America,Mouse,1,327.56,327.56,205.93
2386,2024-08-10,Latin America,Webcam,6,432.83,2596.98,1847.11
2387,2024-10-01,Europe,Mouse,4,411.57,1646.28,1020.52
2388,2024-05-07,Latin America,Keyboard,7,112.55,787.85,585.69
2389,2024-08-16,Asia Pacific,Laptop,8,221.83,1774.64,950.02
2390,2024-06-14,Asia Pacific,Webcam,2,54.82,109.64,70.83
2391,2024-04-25,Europe,Mouse,4,53.63,214.52,128.25
2392,2024-10-09,North America,Laptop,2,426.14,852.28,558.69
2393,2024-08-17,Asia Pacific,Headphones,1,295.98,295.98,166.65
2394,2024-11-13,Latin America,Webcam,2,430.68,861.36,517.97
2395,2025-05-12,Asia Pacific,Keyboard,3,144.08,432.24,285.53
2396,2024-05-28,Asia Pacific,Keyboard,2,428.45,856.9,672.55
2397,2024-04-16,Asia Pacific,Keyboard,4,186.71,746.84,548.8
2398,2024-09-09,Latin America,Mouse,7,491.78,3442.46,1787.18
2399,2024-12-01,Asia Pacific,Monitor,3,341.58,1024.74,704.46
2400,2024-06-23,Latin America,Monitor,1,228.7,228.7,180.67
2401,2024-09-21,Europe,Headphones,10,403.38,4033.8,2683.73
2402,2024-06-19,Europe,Laptop,8,142.9,1143.2,809.31
2403,2024-10-03,Europe,Headphones,3,383.4,1150.2,765.19
2404,2024-08-01,Latin America,Keyboard,3,258.89,776.67,600.56
2405,2024-09-28,Asia Pacific,Keyboard,9,177.55,1597.95,973.82
2406,2025-05-12,North America,Keyboard,9,484.45,4360.05,3242.46
2407,2024-09-17,Asia Pacific,Laptop,2,330.2,660.4,350.94
2408,2025-01-06,Asia Pacific,Headphones,8,104.83,838.64,590.32
2409,2024-09-22,Asia Pacific,Mouse,1,335.58,335.58,261.71
2410,2024-04-28,Europe,Webcam,8,120.25,962.0,761.56
2411,2024-11-14,Latin America,Keyboard,10,205.54,2055.4,1379.85
2412,2025-04-02,Asia Pacific,Mouse,9,329.0,2961.0,1855.72
2413,2025-02-15,Latin America,Mouse,9,34.13,307.17,205.88
2414,2024-11-06,North America,Keyboard,9,408.77,3678.93,1885.98
2415,2024-01-02,Asia Pacific,Webcam,2,125.9,251.8,141.98
2416,2025-03-11,North America,Keyboard,3,28.03,84.09,56.45
2417,2024-10-02,Asia Pacific,Laptop,4,473.83,1895.32,998.36
2418,2024-08-06,Asia Pacific,Laptop,5,231.18,1155.9,750.06
2419,2025-03-15,Latin America,Webcam,6,403.38,2420.28,1896.6
2420,2025-02-17,North America,Webcam,7,433.04,3031.28,1972.59
2421,2024-01-07,Asia Pacific,Webcam,8,242.54,1940.32,1455.44
2422,2024-01-18,North America,Mouse,4,132.27,529.08,334.88
2423,2024-07-02,Europe,Mouse,3,476.09,1428.27,1016.61
2424,2024-01-04,North America,Webcam,3,54.26,162.78,82.17
2425,2025-02-01,Latin America,Monitor,9,147.59,1328.31,989.94
2426,2024-07-20,Asia Pacific,Laptop,3,146.33,438.99,281.9
2427,2024-11-15,North America,Mouse,1,140.85,140.85,81.54
2428,2025-04-03,Asia Pacific,Laptop,5,406.27,2031.35,1557.52
2429,2025-02-15,Asia Pacific,Monitor,3,61.71,185.13,135.75
2430,2024-01-17,Asia Pacific,Mouse,3,389.31,1167.93,929.04
2431,2024-11-17,Asia Pacific,Laptop,9,486.64,4379.76,2400.35
2432,2024-11-18,Europe,Mouse,6,281.91,1691.46,944.96
2433,2024-08-30,Latin America,Laptop,1,192.24,192.24,97.19
2434,2024-02-01,Latin America,Mouse,7,368.21,2577.47,1358.3
2435,2025-02-22,Europe,Laptop,9,237.58,2138.22,1300.29
2436,2024-07-14,Asia Pacific,Webcam,1,466.32,466.32,328.79
2437,2024-07-28,North America,Mouse,7,258.9,1812.3,1277.77
2438,2024-11-23,Latin America,Webcam,10,360.76,3607.6,1837.09
2439,2024-09-03,Asia Pacific,Headphones,7,382.32,2676.24,1625.55
2440,2024-08-23,Asia Pacific,Monitor,8,484.45,3875.6,2471.36
2441,2024-09-04,Asia Pacific,Mouse,3,450.51,1351.53,703.81
2442,2024-04-18,North America,Mouse,3,293.79,881.37,480.85
2443,2025-04-08,North America,Keyboard,3,322.05,966.15,559.31
2444,2024-06-07,Asia Pacific,Keyboard,8,275.37,2202.96,1389.62
2445,2024-04-30,Asia Pacific,Keyboard,8,39.73,317.84,205.54
2446,2024-04-20,Europe,Webcam,10,167.58,1675.8,976.39
2447,2024-04-06,North America,Webcam,4,246.79,987.16,776.05
2448,2024-08-31,Asia Pacific,Keyboard,7,44.04,308.28,242.74
2449,2024-01-21,Latin America,Headphones,8,275.96,2207.68,1267.75
2450,2025-01-16,Asia Pacific,Headphones,2,210.12,420.24,233.53
2451,2024-01-17,Latin America,Mouse,8,376.46,3011.68,2092.54
2452,2024-07-22,Asia Pacific,Mouse,9,337.25,3035.25,1692.08
2453,2025-03-06,Latin America,Webcam,9,393.72,3543.48,2535.03
2454,2024-09-30,Asia Pacific,Mouse,3,316.9,950.7,731.82
2455,2024-11-19,North America,Monitor,10,448.46,4484.6,2910.97
2456,2024-04-07,Latin America,Keyboard,7,233.3,1633.1,1009.94
2457,2024-03-28,Latin America,Laptop,7,282.47,1977.29,1079.49
2458,2024-11-21,North America,Keyboard,8,87.92,703.36,379.82
2459,2024-08-29,North America,Keyboard,2,386.82,773.64,444.93
2460,2024-05-06,Europe,Mouse,6,232.5,1395.0,1064.45
2461,2024-10-06,Asia Pacific,Headphones,2,414.79,829.58,434.52
2462,2024-08-30,Europe,Monitor,7,119.92,839.44,630.25
2463,2025-05-15,North America,Keyboard,5,22.5,112.5,60.48
2464,2025-01-01,Latin America,Laptop,1,174.81,174.81,111.08
2465,2025-05-10,Asia Pacific,Keyboard,4,85.99,343.96,233.04
2466,2024-10-05,Latin America,Headphones,10,228.76,2287.6,1335.92
2467,2025-02-08,Latin America,Keyboard,3,426.75,1280.25,697.48
2468,2025-05-04,Europe,Webcam,9,72.92,656.28,399.25
2469,2024-07-12,Asia Pacific,Headphones,6,365.91,2195.46,1507.11
2470,2024-10-14,Asia Pacific,Laptop,5,402.06,2010.3,1319.38
2471,2025-02-27,Europe,Keyboard,7,191.15,1338.05,692.57
2472,2024-10-27,Europe,Monitor,2,64.13,128.26,96.21
2473,2025-01-15,Europe,Mouse,6,135.83,814.98,430.36
2474,2024-07-16,Latin America,Headphones,5,251.36,1256.8,829.76
2475,2024-07-28,Europe,Webcam,2,34.37,68.74,40.18
2476,2025-01-28,Latin America,Laptop,7,67.6,473.2,255.44
2477,2025-02-26,North America,Headphones,4,307.18,1228.72,727.76
2478,2025-05-14,Latin America,Mouse,3,410.29,1230.87,633.67
2479,2025-03-03,Europe,Headphones,9,283.54,2551.86,1430.51
2480,2025-04-28,Asia Pacific,Laptop,2,57.0,114.0,85.8
2481,2025-03-25,North America,Mouse,2,493.53,987.06,783.26
2482,2025-01-10,Europe,Monitor,4,144.48,577.92,377.58
2483,2024-03-02,Latin America,Keyboard,10,172.14,1721.4,1344.5
2484,2024-05-29,Europe,Headphones,3,384.65,1153.95,809.0
2485,2025-04-27,Asia Pacific,Webcam,3,293.39,880.17,673.27
2486,2024-04-19,Asia Pacific,Headphones,5,472.41,2362.05,1546.13
2487,2024-02-23,Europe,Headphones,2,189.31,378.62,229.92
2488,2024-11-29,North America,Laptop,5,281.24,1406.2,927.37
2489,2024-01-07,North America,Mouse,7,384.13,2688.91,1470.36
2490,2025-04-12,Asia Pacific,Headphones,4,270.13,1080.52,568.08
2491,2024-04-24,North America,Monitor,8,138.37,1106.96,597.54
2492,2024-11-14,Latin America,Laptop,2,496.0,992.0,512.52
2493,2024-11-18,Europe,Headphones,8,311.89,2495.12,1827.66
2494,2024-05-13,Europe,Laptop,1,115.58,115.58,85.98
2495,2024-06-05,North America,Webcam,6,327.12,1962.72,1375.68
2496,2024-03-02,North America,Keyboard,5,369.18,1845.9,1248.21
2497,2024-02-02,Europe,Keyboard,8,204.92,1639.36,1300.59
2498,2024-09-06,North America,Keyboard,10,494.07,4940.7,3265.16
2499,2024-06-19,Europe,Mouse,6,110.19,661.14,517.82
2500,2024-03-22,Europe,Keyboard,10,220.85,2208.5,1756.83
2501,2024-09-29,Europe,Webcam,2,118.29,236.58,123.44
2502,2025-03-09,Asia Pacific,Monitor,5,231.81,1159.05,701.81
2503,2024-06-07,Latin America,Monitor,9,31.82,286.38,166.5
2504,2025-05-01,Europe,Keyboard,6,348.11,2088.66,1610.05
2505,2024-02-26,Latin America,Laptop,5,392.06,1960.3,1499.92
2506,2025-05-10,North America,Keyboard,8,326.68,2613.44,1569.3
2507,2025-04-05,Asia Pacific,Monitor,5,447.47,2237.35,1671.73
2508,2024-09-11,Asia Pacific,Webcam,3,35.97,107.91,67.47
2509,2024-05-28,North America,Laptop,3,284.5,853.5,532.69
2510,2025-03-18,Asia Pacific,Headphones,7,248.37,1738.59,1050.0
2511,2025-01-21,Asia Pacific,Webcam,2,287.81,575.62,343.64
2512,2024-03-17,Asia Pacific,Laptop,2,204.77,409.54,316.75
2513,2025-01-21,Europe,Headphones,3,265.87,797.61,586.84
2514,2024-02-04,Asia Pacific,Keyboard,8,154.76,1238.08,970.73
2515,2024-11-07,Latin America,Headphones,9,26.87,241.83,180.66
2516,2024-08-12,Latin America,Keyboard,7,236.45,1655.15,949.8
2517,2025-02-14,Latin America,Laptop,7,450.01,3150.07,2443.46
2518,2025-03-26,Europe,Laptop,3,159.49,478.47,367.79
2519,2024-12-10,North America,Mouse,2,297.7,595.4,301.82
2520,2024-09-13,Asia Pacific,Webcam,7,400.41,2802.87,2218.04
2521,2024-09-05,North America,Headphones,1,80.85,80.85,46.57
2522,2024-06-19,Europe,Mouse,3,45.06,135.18,89.02
2523,2024-10-28,North America,Webcam,2,20.04,40.08,20.22
2524,2025-02-03,North America,Webcam,2,386.33,772.66,575.06
2525,2025-02-03,North America,Headphones,2,340.09,680.18,439.21
2526,2024-12-24,Asia Pacific,Headphones,9,413.4,3720.6,2385.29
2527,2025-03-15,North America,Monitor,6,168.24,1009.44,601.48
2528,2024-12-27,Europe,Headphones,10,135.98,1359.8,706.09
2529,2025-03-24,Europe,Headphones,9,427.33,3845.97,2458.55
2530,2024-08-27,Latin America,Webcam,6,338.03,2028.18,1283.59
2531,2024-01-13,Europe,Laptop,3,268.03,804.09,559.54
2532,2024-10-20,Asia Pacific,Keyboard,7,98.02,686.14,382.34
2533,2024-05-18,Europe,Laptop,4,138.85,555.4,372.39
2534,2024-04-24,Europe,Monitor,8,358.18,2865.44,1438.67
2535,2024-12-30,Latin America,Monitor,5,243.29,1216.45,762.68
2536,2024-09-21,Europe,Webcam,9,303.7,2733.3,1964.73
2537,2024-03-03,Europe,Mouse,2,207.56,415.12,235.36
2538,2025-04-20,Europe,Webcam,6,28.51,171.06,99.24
2539,2025-05-14,Latin America,Headphones,2,76.68,153.36,93.79
2540,2024-11-23,Europe,Webcam,5,144.89,724.45,544.68
2541,2024-07-02,Asia Pacific,Headphones,3,481.73,1445.19,953.81
2542,2024-01-30,Asia Pacific,Headphones,4,461.72,1846.88,1352.09
2543,2024-06-04,North America,Headphones,3,175.65,526.95,269.19
2544,2024-06-17,North America,Webcam,7,446.92,3128.44,2347.12
2545,2025-05-08,Latin America,Monitor,4,170.96,683.84,363.62
2546,2024-04-27,North America,Monitor,6,126.03,756.18,413.26
2547,2024-03-11,Latin America,Keyboard,2,35.9,71.8,54.1
2548,2024-10-06,Latin America,Mouse,2,202.0,404.0,234.48
2549,2024-02-19,Asia Pacific,Monitor,7,69.71,487.97,290.64
2550,2025-02-06,Latin America,Monitor,2,21.94,43.88,31.88
2551,2024-07-13,Latin America,Monitor,2,101.79,203.58,138.05
2552,2024-06-02,North America,Laptop,4,252.03,1008.12,665.44
2553,2024-05-08,Europe,Webcam,5,241.8,1209.0,876.61
2554,2024-09-03,Latin America,Laptop,2,22.43,44.86,31.91
2555,2024-11-04,Europe,Keyboard,10,489.41,4894.1,2996.31
2556,2025-04-13,Europe,Headphones,7,176.91,1238.37,888.9
2557,2024-10-24,Europe,Mouse,7,422.23,2955.61,2133.13
2558,2024-09-20,Asia Pacific,Mouse,8,133.49,1067.92,840.63
2559,2024-05-09,Latin America,Laptop,2,478.16,956.32,569.63
2560,2024-10-06,North America,Monitor,4,139.59,558.36,410.62
2561,2024-06-06,Europe,Headphones,6,160.27,961.62,656.68
2562,2025-03-28,Latin America,Headphones,6,399.07,2394.42,1471.21
2563,2024-12-20,Asia Pacific,Keyboard,10,436.02,4360.2,2782.83
2564,2024-11-16,North America,Mouse,3,60.32,180.96,142.92
2565,2024-02-02,Latin America,Headphones,6,292.56,1755.36,1313.05
2566,2024-11-02,North America,Mouse,6,293.19,1759.14,1008.2
2567,2024-01-08,Latin America,Webcam,4,245.31,981.24,539.6
2568,2025-04-10,Latin America,Keyboard,3,209.09,627.27,435.1
2569,2024-12-13,Asia Pacific,Mouse,3,360.16,1080.48,812.91
2570,2024-01-20,Asia Pacific,Headphones,2,85.09,170.18,122.05
2571,2024-04-29,North America,Monitor,10,351.55,3515.5,2599.09
2572,2024-06-15,North America,Headphones,9,444.17,3997.53,2064.44
2573,2024-07-04,Latin America,Keyboard,3,105.84,317.52,250.05
2574,2024-03-21,Latin America,Webcam,3,283.97,851.91,515.58
2575,2024-12-10,North America,Headphones,6,313.36,1880.16,1334.41
2576,2024-12-13,Asia Pacific,Laptop,9,217.53,1957.77,1416.27
2577,2024-08-24,Latin America,Headphones,7,372.03,2604.21,1959.62
2578,2024-05-24,Europe,Keyboard,9,326.49,2938.41,1602.52
2579,2025-03-07,Asia Pacific,Laptop,7,291.42,2039.94,1052.87
2580,2024-08-22,Latin America,Mouse,1,403.11,403.11,261.47
2581,2025-03-22,Europe,Webcam,6,121.01,726.06,395.43
2582,2024-11-07,Latin America,Laptop,7,229.07,1603.49,930.17
2583,2024-01-16,North America,Mouse,10,471.33,4713.3,3118.59
2584,2024-03-29,Asia Pacific,Monitor,1,148.81,148.81,113.39
2585,2024-09-14,Asia Pacific,Mouse,4,409.04,1636.16,1174.52
2586,2024-02-07,Latin America,Monitor,4,230.81,923.24,731.4
2587,2024-07-30,North America,Mouse,1,309.37,309.37,170.34
2588,2024-03-23,Europe,Laptop,9,285.92,2573.28,1619.1
2589,2024-04-20,Asia Pacific,Laptop,4,333.0,1332.0,983.09
2590,2024-09-27,North America,Webcam,10,71.34,713.4,451.67
2591,2025-01-20,North America,Webcam,9,33.09,297.81,204.82
2592,2024-07-10,Latin America,Mouse,8,312.58,2500.64,1391.51
2593,2024-05-07,Europe,Mouse,8,295.8,2366.4,1835.04
2594,2025-04-24,North America,Monitor,8,365.12,2920.96,1549.17
2595,2024-12-17,Europe,Headphones,4,401.96,1607.84,1198.35
2596,2024-06-28,Europe,Headphones,2,408.42,816.84,621.5
2597,2024-04-03,Latin America,Headphones,4,21.65,86.6,64.68
2598,2024-04-08,Asia Pacific,Webcam,4,282.85,1131.4,710.34
2599,2024-03-06,Asia Pacific,Keyboard,7,313.02,2191.14,1626.56
